Round,Timestamp,Depth,CA_Count,ROA_Count,BB_Count,Line_Cov_Percent
421,2026-02-04T15:26:36.372197,55,19,100,22006,N/A
422,2026-02-04T15:26:43.096121,22,8,100,21816,N/A
423,2026-02-04T15:26:50.127955,76,37,100,22406,N/A
424,2026-02-04T15:26:57.506263,67,66,100,22262,N/A
425,2026-02-04T15:27:04.044798,38,11,100,21763,N/A
426,2026-02-04T15:27:10.903771,23,16,100,21878,N/A
427,2026-02-04T15:27:17.826965,37,18,100,21878,N/A
428,2026-02-04T15:27:24.927496,10,51,100,23299,N/A
429,2026-02-04T15:27:32.827091,58,72,100,22306,N/A
430,2026-02-04T15:27:39.411158,17,14,100,21791,N/A
431,2026-02-04T15:27:46.627164,100,44,100,22434,N/A
432,2026-02-04T15:27:53.244690,2,32,100,22325,N/A
433,2026-02-04T15:27:59.684254,79,10,100,21787,N/A
434,2026-02-04T15:28:06.286000,53,4,100,21799,N/A
435,2026-02-04T15:28:13.320685,64,55,100,22263,N/A
436,2026-02-04T15:28:20.100575,96,31,100,22433,N/A
437,2026-02-04T15:28:26.953751,41,30,100,22371,N/A
438,2026-02-04T15:28:34.670247,57,94,100,23154,N/A
439,2026-02-04T15:28:42.025870,31,81,100,23689,N/A
440,2026-02-04T15:28:49.895029,55,86,100,23281,N/A
441,2026-02-04T15:28:57.026642,67,46,100,22382,N/A
442,2026-02-04T15:29:03.678756,45,19,100,22025,N/A
443,2026-02-04T15:29:11.355018,65,88,100,21853,N/A
